timestamp;frequency_mean_Hz;frequency_min_Hz;frequency_max_Hz;activation_factor_signed;activation_factor_positive;activation_factor_negative;activation_factor_absolute;raw_samples;raw_coverage_percent;source_data_original;data_filled;source_timestamp
26.04.2021 00:30;50,006774;49,976;50,04;-0,01844444;0,0035848;0,02202924;0,02561404;900;100;True;False;26.04.2021 00:30
26.04.2021 00:45;50,013709;49,988;50,037;-0,03418713;4,678e-05;0,03423392;0,0342807;900;100;True;False;26.04.2021 00:45
26.04.2021 01:00;49,984058;49,962;50,013;0,03973099;0,03976608;3,509e-05;0,03980117;900;100;True;False;26.04.2021 01:00
26.04.2021 01:15;49,993394;49,967;50,016;0,01363743;0,01522807;0,00159064;0,01681871;900;100;True;False;26.04.2021 01:15
26.04.2021 01:30;49,989283;49,97;50,016;0,02040351;0,02065497;0,00025146;0,02090643;900;100;True;False;26.04.2021 01:30
26.04.2021 01:45;50,011889;49,987;50,041;-0,02409357;9,357e-05;0,02418713;0,0242807;900;100;True;False;26.04.2021 01:45
26.04.2021 02:00;49,985093;49,964;50,02;0,04015789;0,04121637;0,00105848;0,04227485;900;100;True;False;26.04.2021 02:00
26.04.2021 02:15;49,998149;49,973;50,03;0,00422222;0,00756725;0,00334503;0,01091228;900;100;True;False;26.04.2021 02:15
26.04.2021 02:30;49,997148;49,978;50,018;0,00246199;0,00346784;0,00100585;0,00447368;900;100;True;False;26.04.2021 02:30
26.04.2021 02:45;49,998973;49,974;50,023;0,00278363;0,00638596;0,00360234;0,0099883;900;100;True;False;26.04.2021 02:45
26.04.2021 03:00;49,99056;49,954;50,018;0,03130994;0,03295906;0,00164912;0,03460819;900;100;True;False;26.04.2021 03:00
26.04.2021 03:15;50,00778;49,981;50,029;-0,01476608;0,00133918;0,01610526;0,01744444;900;100;True;False;26.04.2021 03:15
26.04.2021 03:30;50,000997;49,977;50,022;-0,00163743;0,00459649;0,00623392;0,01083041;900;100;True;False;26.04.2021 03:30
26.04.2021 03:45;49,996931;49,976;50,019;0,0045614;0,00584211;0,0012807;0,00712281;900;100;True;False;26.04.2021 03:45
26.04.2021 04:00;49,988594;49,954;50,009;0,0251345;0,0251345;0;0,0251345;900;100;True;False;26.04.2021 04:00
26.04.2021 04:15;49,996171;49,968;50,022;0,00861404;0,01207602;0,00346199;0,01553801;900;100;True;False;26.04.2021 04:15
26.04.2021 04:30;49,99169;49,971;50,012;0,01345029;0,01350292;5,263e-05;0,01355556;900;100;True;False;26.04.2021 04:30
26.04.2021 04:45;50,005322;49,977;50,037;-0,0095848;0,00521053;0,01479532;0,02000585;900;100;True;False;26.04.2021 04:45
26.04.2021 05:00;50,000908;49,969;50,039;-0,00622807;0,01115789;0,01738596;0,02854386;900;100;True;False;26.04.2021 05:00
26.04.2021 05:15;49,99241;49,975;50,013;0,01039766;0,01049123;9,357e-05;0,0105848;900;100;True;False;26.04.2021 05:15
26.04.2021 05:30;49,994142;49,976;50,021;0,0112807;0,0137193;0,0024386;0,01615789;900;100;True;False;26.04.2021 05:30
26.04.2021 05:45;50,00216;49,977;50,048;-0,00623392;0,0064269;0,01266082;0,01908772;900;100;True;False;26.04.2021 05:45
26.04.2021 06:00;50,021807;49,974;50,083;-0,07946784;0,00302339;0,08249123;0,08551462;900;100;True;False;26.04.2021 06:00
26.04.2021 06:15;50,011899;49,986;50,036;-0,0289883;0,0002807;0,02926901;0,02954971;900;100;True;False;26.04.2021 06:15
26.04.2021 06:30;49,988743;49,97;50,016;0,0228538;0,02338596;0,00053216;0,02391813;900;100;True;False;26.04.2021 06:30
26.04.2021 06:45;49,996073;49,97;50,022;0,00628655;0,01012281;0,00383626;0,01395906;900;100;True;False;26.04.2021 06:45
26.04.2021 07:00;50,012723;49,966;50,057;-0,04528655;0,00491228;0,05019883;0,05511111;900;100;True;False;26.04.2021 07:00
26.04.2021 07:15;49,992017;49,971;50,018;0,01457895;0,01553801;0,00095906;0,01649708;900;100;True;False;26.04.2021 07:15
26.04.2021 07:30;49,989026;49,968;50,017;0,01918129;0,01961404;0,00043275;0,02004678;900;100;True;False;26.04.2021 07:30
26.04.2021 07:45;49,991198;49,967;50,021;0,01778947;0,01947368;0,00168421;0,02115789;900;100;True;False;26.04.2021 07:45
26.04.2021 08:00;50,001413;49,978;50,033;-0,00749708;0,00416374;0,01166082;0,01582456;900;100;True;False;26.04.2021 08:00
26.04.2021 08:15;49,999643;49,969;50,036;-0,00232164;0,01552047;0,01784211;0,03336257;900;100;True;False;26.04.2021 08:15
26.04.2021 08:30;50,003098;49,975;50,029;-0,0065848;0,00234503;0,00892982;0,01127485;900;100;True;False;26.04.2021 08:30
26.04.2021 08:45;50,000247;49,967;50,031;-0,00108772;0,01025731;0,01134503;0,02160234;900;100;True;False;26.04.2021 08:45
26.04.2021 09:00;50,002744;49,948;50,043;-0,00604678;0,0335848;0,03963158;0,07321637;900;100;True;False;26.04.2021 09:00
26.04.2021 09:15;50,001181;49,963;50,031;-0,00192982;0,01119298;0,01312281;0,02431579;900;100;True;False;26.04.2021 09:15
26.04.2021 09:30;50,002049;49,968;50,027;-0,00236257;0,01122222;0,0135848;0,02480702;900;100;True;False;26.04.2021 09:30
26.04.2021 09:45;50,002321;49,973;50,034;-0,00701754;0,00692398;0,01394152;0,0208655;900;100;True;False;26.04.2021 09:45
26.04.2021 10:00;49,975498;49,917;50,017;0,092;0,09235673;0,00035673;0,09271345;900;100;True;False;26.04.2021 10:00
26.04.2021 10:15;49,992539;49,959;50,02;0,02130409;0,02289474;0,00159064;0,02448538;900;100;True;False;26.04.2021 10:15
26.04.2021 10:30;50,001412;49,969;50,036;-0,00359064;0,01196491;0,01555556;0,02752047;900;100;True;False;26.04.2021 10:30
26.04.2021 10:45;50,003019;49,977;50,025;-0,00415789;0,00197076;0,00612865;0,00809942;900;100;True;False;26.04.2021 10:45
26.04.2021 11:00;49,992619;49,955;50,022;0,01905263;0,02135673;0,00230409;0,02366082;900;100;True;False;26.04.2021 11:00
26.04.2021 11:15;50,019698;49,992;50,045;-0,05344444;0;0,05344444;0,05344444;900;100;True;False;26.04.2021 11:15
26.04.2021 11:30;50,014773;49,99;50,04;-0,03266667;0;0,03266667;0,03266667;900;100;True;False;26.04.2021 11:30
26.04.2021 11:45;50,009318;49,983;50,031;-0,01791228;0,00046784;0,01838012;0,01884795;900;100;True;False;26.04.2021 11:45
26.04.2021 12:00;49,999619;49,962;50,037;0,0015848;0,02061988;0,01903509;0,03965497;900;100;True;False;26.04.2021 12:00
26.04.2021 12:15;50,007124;49,977;50,03;-0,01735673;0,0038655;0,02122222;0,02508772;900;100;True;False;26.04.2021 12:15
26.04.2021 12:30;50,003321;49,976;50,023;-0,00546199;0,0037193;0,00918129;0,01290058;900;100;True;False;26.04.2021 12:30
26.04.2021 12:45;50,01151;49,965;50,046;-0,02509357;0,00580117;0,03089474;0,03669591;900;100;True;False;26.04.2021 12:45
26.04.2021 13:00;49,975002;49,935;50,021;0,09542105;0,09695322;0,00153216;0,09848538;900;100;True;False;26.04.2021 13:00
26.04.2021 13:15;49,996364;49,97;50,019;0,00977193;0,01133333;0,0015614;0,01289474;900;100;True;False;26.04.2021 13:15
26.04.2021 13:30;49,988534;49,951;50,019;0,03946199;0,04125731;0,00179532;0,04305263;900;100;True;False;26.04.2021 13:30
26.04.2021 13:45;50,011639;49,981;50,039;-0,02721637;0,00074269;0,02795906;0,02870175;900;100;True;False;26.04.2021 13:45
26.04.2021 14:00;49,993976;49,972;50,029;0,0095731;0,01221637;0,00264327;0,01485965;900;100;True;False;26.04.2021 14:00
26.04.2021 14:15;49,989532;49,971;50,015;0,01991228;0,02007602;0,00016374;0,02023977;900;100;True;False;26.04.2021 14:15
26.04.2021 14:30;49,992268;49,963;50,033;0,02476608;0,03318129;0,0084152;0,04159649;900;100;True;False;26.04.2021 14:30
26.04.2021 14:45;50,006479;49,979;50,032;-0,01536842;0,00145029;0,01681871;0,01826901;900;100;True;False;26.04.2021 14:45
26.04.2021 15:00;49,995917;49,966;50,024;0,01265497;0,01961404;0,00695906;0,0265731;900;100;True;False;26.04.2021 15:00
26.04.2021 15:15;49,99056;49,959;50,023;0,02666082;0,03018713;0,00352632;0,03371345;900;100;True;False;26.04.2021 15:15
26.04.2021 15:30;49,986972;49,964;50,014;0,02984795;0,0300117;0,00016374;0,03017544;900;100;True;False;26.04.2021 15:30
26.04.2021 15:45;50,001944;49,972;50,028;-0,00425731;0,0064152;0,01067251;0,01708772;900;100;True;False;26.04.2021 15:45
26.04.2021 16:00;50,001431;49,969;50,028;-0,00167251;0,00662573;0,00829825;0,01492398;900;100;True;False;26.04.2021 16:00
26.04.2021 16:15;49,995312;49,963;50,017;0,01160234;0,01303509;0,00143275;0,01446784;900;100;True;False;26.04.2021 16:15
26.04.2021 16:30;49,998909;49,969;50,031;0,00339766;0,01147368;0,00807602;0,01954971;900;100;True;False;26.04.2021 16:30
26.04.2021 16:45;50,000966;49,968;50,037;-0,00509357;0,01109942;0,01619298;0,0272924;900;100;True;False;26.04.2021 16:45
26.04.2021 17:00;50,004248;49,97;50,039;-0,01502924;0,01235673;0,02738596;0,03974269;900;100;True;False;26.04.2021 17:00
26.04.2021 17:15;49,990283;49,97;50,016;0,0207193;0,02134503;0,00062573;0,02197076;900;100;True;False;26.04.2021 17:15
26.04.2021 17:30;49,97767;49,947;50,006;0,06833333;0,06833333;0;0,06833333;900;100;True;False;26.04.2021 17:30
26.04.2021 17:45;49,986237;49,959;50,013;0,03709942;0,0371345;3,509e-05;0,03716959;900;100;True;False;26.04.2021 17:45
26.04.2021 18:00;50,025422;49,995;50,058;-0,086;0;0,086;0,086;900;100;True;False;26.04.2021 18:00
26.04.2021 18:15;49,994219;49,972;50,032;0,00983041;0,02169006;0,01185965;0,03354971;900;100;True;False;26.04.2021 18:15
26.04.2021 18:30;49,973076;49,944;50,019;0,09757895;0,09834503;0,00076608;0,09911111;900;100;True;False;26.04.2021 18:30
26.04.2021 18:45;49,962293;49,931;50,025;0,15088889;0,15223977;0,00135088;0,15359064;900;100;True;False;26.04.2021 18:45
26.04.2021 19:00;50,015376;49,964;50,06;-0,05946199;0,00849123;0,06795322;0,07644444;900;100;True;False;26.04.2021 19:00
26.04.2021 19:15;49,987794;49,971;50,008;0,02235673;0,02235673;0;0,02235673;900;100;True;False;26.04.2021 19:15
26.04.2021 19:30;49,980547;49,958;50,012;0,05422807;0,05424561;1,754e-05;0,05426316;900;100;True;False;26.04.2021 19:30
26.04.2021 19:45;49,979414;49,951;50,006;0,06035673;0,06035673;0;0,06035673;900;100;True;False;26.04.2021 19:45
26.04.2021 20:00;49,982321;49,955;50,01;0,04535088;0,04535088;0;0,04535088;900;100;True;False;26.04.2021 20:00
26.04.2021 20:15;49,995283;49,956;50,028;0,02214035;0,02952632;0,00738596;0,03691228;900;100;True;False;26.04.2021 20:15
26.04.2021 20:30;49,998021;49,965;50,026;0,00807018;0,01417544;0,00610526;0,0202807;900;100;True;False;26.04.2021 20:30
26.04.2021 20:45;50,000304;49,968;50,027;0,00284795;0,01102339;0,00817544;0,01919883;900;100;True;False;26.04.2021 20:45
26.04.2021 21:00;49,972128;49,927;50,006;0,09888889;0,09888889;0;0,09888889;900;100;True;False;26.04.2021 21:00
26.04.2021 21:15;50,004283;49,964;50,033;-0,00523392;0,01176608;0,017;0,02876608;900;100;True;False;26.04.2021 21:15
26.04.2021 21:30;50,008007;49,983;50,035;-0,01684795;0,00096491;0,01781287;0,01877778;900;100;True;False;26.04.2021 21:30
26.04.2021 21:45;50,024874;49,977;50,058;-0,09488304;0,00264912;0,09753216;0,10018129;900;100;True;False;26.04.2021 21:45
26.04.2021 22:00;49,966719;49,912;50,031;0,15078363;0,15973684;0,00895322;0,16869006;900;100;True;False;26.04.2021 22:00
26.04.2021 22:15;49,998314;49,983;50,02;0,00060234;0,00240351;0,00180117;0,00420468;900;100;True;False;26.04.2021 22:15
26.04.2021 22:30;50,000112;49,965;50,024;0,00952047;0,01540936;0,00588889;0,02129825;900;100;True;False;26.04.2021 22:30
26.04.2021 22:45;50,00521;49,975;50,028;-0,01095906;0,00469006;0,01564912;0,02033918;900;100;True;False;26.04.2021 22:45
26.04.2021 23:00;49,987347;49,95;50,025;0,04885965;0,05408772;0,00522807;0,05931579;900;100;True;False;26.04.2021 23:00
26.04.2021 23:15;49,993727;49,968;50,022;0,01230994;0,01383041;0,00152047;0,01535088;900;100;True;False;26.04.2021 23:15
26.04.2021 23:30;50,003982;49,964;50,029;-0,00335088;0,01394152;0,0172924;0,03123392;900;100;True;False;26.04.2021 23:30
26.04.2021 23:45;50,007133;49,986;50,032;-0,01231579;0,00017544;0,01249123;0,01266667;900;100;True;False;26.04.2021 23:45
27.04.2021 00:00;49,967956;49,941;50,013;0,11867251;0,1187076;3,509e-05;0,11874269;900;100;True;False;27.04.2021 00:00
27.04.2021 00:15;50,005217;49,977;50,032;-0,01211111;0,00282456;0,01493567;0,01776023;900;100;True;False;27.04.2021 00:15
27.04.2021 00:30;50,010374;49,991;50,032;-0,01855556;0;0,01855556;0,01855556;900;100;True;False;27.04.2021 00:30
27.04.2021 00:45;50,018062;49,981;50,045;-0,05921637;0,00204094;0,06125731;0,06329825;900;100;True;False;27.04.2021 00:45
27.04.2021 01:00;50,002831;49,953;50,028;-0,00294737;0,01791813;0,0208655;0,03878363;900;100;True;False;27.04.2021 01:00
27.04.2021 01:15;50,010207;49,983;50,031;-0,02481871;0,00068421;0,02550292;0,02618713;900;100;True;False;27.04.2021 01:15
27.04.2021 01:30;50,000287;49,97;50,029;0,00197076;0,00684211;0,00487135;0,01171345;900;100;True;False;27.04.2021 01:30
27.04.2021 01:45;49,999402;49,972;50,027;0,00115205;0,0107076;0,00955556;0,02026316;900;100;True;False;27.04.2021 01:45
27.04.2021 02:00;49,984017;49,948;50,031;0,04326316;0,04529825;0,00203509;0,04733333;900;100;True;False;27.04.2021 02:00
27.04.2021 02:15;50,00056;49,975;50,027;4,678e-05;0,00825731;0,00821053;0,01646784;900;100;True;False;27.04.2021 02:15
27.04.2021 02:30;49,995154;49,968;50,021;0,01512281;0,01673099;0,00160819;0,01833918;900;100;True;False;27.04.2021 02:30
27.04.2021 02:45;49,992167;49,97;50,023;0,02009942;0,02347953;0,00338012;0,02685965;900;100;True;False;27.04.2021 02:45
27.04.2021 03:00;49,991898;49,966;50,024;0,02494737;0,02766082;0,00271345;0,03037427;900;100;True;False;27.04.2021 03:00
27.04.2021 03:15;49,996406;49,975;50,019;0,00635088;0,0082807;0,00192982;0,01021053;900;100;True;False;27.04.2021 03:15
27.04.2021 03:30;49,999594;49,977;50,02;0,00169006;0,00470175;0,0030117;0,00771345;900;100;True;False;27.04.2021 03:30
27.04.2021 03:45;49,992733;49,974;50,023;0,01015789;0,01102339;0,0008655;0,01188889;900;100;True;False;27.04.2021 03:45
27.04.2021 04:00;49,976879;49,952;50,011;0,07567836;0,07569006;1,17e-05;0,07570175;900;100;True;False;27.04.2021 04:00
27.04.2021 04:15;49,988478;49,963;50,014;0,03077193;0,03103509;0,00026316;0,03129825;900;100;True;False;27.04.2021 04:15
27.04.2021 04:30;49,988302;49,969;50,011;0,02100585;0,02104678;4,094e-05;0,02108772;900;100;True;False;27.04.2021 04:30
27.04.2021 04:45;49,982583;49,966;50,017;0,04665497;0,04707602;0,00042105;0,04749708;900;100;True;False;27.04.2021 04:45
27.04.2021 05:00;50,002203;49,98;50,034;-0,00996491;0,00237427;0,01233918;0,01471345;900;100;True;False;27.04.2021 05:00
27.04.2021 05:15;50,002761;49,969;50,023;-0,00153801;0,00468421;0,00622222;0,01090643;900;100;True;False;27.04.2021 05:15
27.04.2021 05:30;49,978968;49,959;50,003;0,06083626;0,06083626;0;0,06083626;900;100;True;False;27.04.2021 05:30
27.04.2021 05:45;49,986473;49,958;50,061;0,03980702;0,05125146;0,01144444;0,06269591;900;100;True;False;27.04.2021 05:45
27.04.2021 06:00;50,011979;49,968;50,093;-0,06485965;0,02366667;0,08852632;0,11219298;900;100;True;False;27.04.2021 06:00
27.04.2021 06:15;49,992084;49,966;50,026;0,01864912;0,0217193;0,00307018;0,02478947;900;100;True;False;27.04.2021 06:15
27.04.2021 06:30;49,981276;49,962;50,004;0,0497076;0,0497076;0;0,0497076;900;100;True;False;27.04.2021 06:30
27.04.2021 06:45;49,973766;49,946;50,023;0,08949123;0,09049708;0,00100585;0,09150292;900;100;True;False;27.04.2021 06:45
27.04.2021 07:00;50,004157;49,963;50,058;-0,02291228;0,02873684;0,05164912;0,08038596;900;100;True;False;27.04.2021 07:00
27.04.2021 07:15;49,983544;49,96;50,006;0,03919298;0,03919298;0;0,03919298;900;100;True;False;27.04.2021 07:15
27.04.2021 07:30;49,984566;49,96;50,012;0,03702924;0,03706433;3,509e-05;0,03709942;900;100;True;False;27.04.2021 07:30
27.04.2021 07:45;49,969537;49,936;50,006;0,11047368;0,11047368;0;0,11047368;900;100;True;False;27.04.2021 07:45
27.04.2021 08:00;49,997921;49,964;50,034;0,0100117;0,02701754;0,01700585;0,04402339;900;100;True;False;27.04.2021 08:00
27.04.2021 08:15;49,977116;49,952;50,003;0,06995906;0,06995906;0;0,06995906;900;100;True;False;27.04.2021 08:15
27.04.2021 08:30;49,985546;49,958;50,019;0,04662573;0,04921637;0,00259064;0,05180702;900;100;True;False;27.04.2021 08:30
27.04.2021 08:45;49,99841;49,969;50,026;0,00445029;0,00843275;0,00398246;0,0124152;900;100;True;False;27.04.2021 08:45
27.04.2021 09:00;49,995104;49,965;50,021;0,0132924;0,01638012;0,00308772;0,01946784;900;100;True;False;27.04.2021 09:00
27.04.2021 09:15;49,993452;49,958;50,024;0,02583041;0,03016374;0,00433333;0,03449708;900;100;True;False;27.04.2021 09:15
27.04.2021 09:30;49,998557;49,97;50,03;0,00095906;0,00995322;0,00899415;0,01894737;900;100;True;False;27.04.2021 09:30
27.04.2021 09:45;50,006458;49,959;50,032;-0,01518713;0,0131462;0,02833333;0,04147953;900;100;True;False;27.04.2021 09:45
27.04.2021 10:00;50,003222;49,96;50,048;-0,01136257;0,03240936;0,04377193;0,07618129;900;100;True;False;27.04.2021 10:00
27.04.2021 10:15;50,036186;50,012;50,057;-0,13781871;0;0,13781871;0,13781871;900;100;True;False;27.04.2021 10:15
27.04.2021 10:30;50,022509;50,002;50,041;-0,06692982;0;0,06692982;0,06692982;900;100;True;False;27.04.2021 10:30
27.04.2021 10:45;50,022009;49,986;50,051;-0,07212865;0,00025146;0,07238012;0,07263158;900;100;True;False;27.04.2021 10:45
27.04.2021 11:00;49,990868;49,958;50,035;0,02705263;0,03603509;0,00898246;0,04501754;900;100;True;False;27.04.2021 11:00
27.04.2021 11:15;50,013597;49,986;50,031;-0,0285848;8,187e-05;0,02866667;0,02874854;900;100;True;False;27.04.2021 11:15
27.04.2021 11:30;50,015953;49,983;50,037;-0,04125146;0,00024561;0,04149708;0,04174269;900;100;True;False;27.04.2021 11:30
27.04.2021 11:45;50,016102;49,992;50,036;-0,04121637;0;0,04121637;0,04121637;900;100;True;False;27.04.2021 11:45
27.04.2021 12:00;49,986676;49,949;50,031;0,0445614;0,04673684;0,00217544;0,04891228;900;100;True;False;27.04.2021 12:00
27.04.2021 12:15;50,016442;49,983;50,043;-0,04851462;0,00046199;0,04897661;0,0494386;900;100;True;False;27.04.2021 12:15
27.04.2021 12:30;49,999713;49,975;50,034;-0,00040936;0,00649708;0,00690643;0,01340351;900;100;True;False;27.04.2021 12:30
27.04.2021 12:45;50,013137;49,979;50,04;-0,03263158;0,00094737;0,03357895;0,03452632;900;100;True;False;27.04.2021 12:45
27.04.2021 13:00;49,972483;49,937;50,024;0,10729825;0,10837427;0,00107602;0,10945029;900;100;True;False;27.04.2021 13:00
27.04.2021 13:15;50,000544;49,969;50,038;-0,00080702;0,01891813;0,01972515;0,03864327;900;100;True;False;27.04.2021 13:15
27.04.2021 13:30;50,00423;49,978;50,033;-0,01380702;0,00421053;0,01801754;0,02222807;900;100;True;False;27.04.2021 13:30
27.04.2021 13:45;50,021168;50;50,045;-0,05950877;0;0,05950877;0,05950877;900;100;True;False;27.04.2021 13:45
27.04.2021 14:00;49,991737;49,973;50,031;0,01491228;0,01802924;0,00311696;0,0211462;900;100;True;False;27.04.2021 14:00
27.04.2021 14:15;49,997526;49,973;50,021;0,00492982;0,00876023;0,00383041;0,01259064;900;100;True;False;27.04.2021 14:15
27.04.2021 14:30;49,977691;49,952;50,007;0,0675731;0,0675731;0;0,0675731;900;100;True;False;27.04.2021 14:30
27.04.2021 14:45;49,987178;49,964;50,012;0,03077778;0,03083626;5,848e-05;0,03089474;900;100;True;False;27.04.2021 14:45
27.04.2021 15:00;49,976927;49,959;49,995;0,06960234;0,06960234;0;0,06960234;900;100;True;False;27.04.2021 15:00
27.04.2021 15:15;49,976829;49,958;50,004;0,07057895;0,07057895;0;0,07057895;900;100;True;False;27.04.2021 15:15
27.04.2021 15:30;49,980919;49,954;50,007;0,05294152;0,05294152;0;0,05294152;900;100;True;False;27.04.2021 15:30
27.04.2021 15:45;49,983033;49,959;50,021;0,04676023;0,04762573;0,0008655;0,04849123;900;100;True;False;27.04.2021 15:45
27.04.2021 16:00;49,996901;49,976;50,024;0,00414035;0,00705263;0,00291228;0,00996491;900;100;True;False;27.04.2021 16:00
27.04.2021 16:15;49,990122;49,966;50,015;0,02034503;0,0205731;0,00022807;0,02080117;900;100;True;False;27.04.2021 16:15
27.04.2021 16:30;49,974121;49,949;50,019;0,0862924;0,08668421;0,00039181;0,08707602;900;100;True;False;27.04.2021 16:30
27.04.2021 16:45;49,975571;49,94;50,02;0,08546199;0,08604094;0,00057895;0,08661988;900;100;True;False;27.04.2021 16:45
27.04.2021 17:00;50,021467;49,994;50,043;-0,06322807;0;0,06322807;0,06322807;900;100;True;False;27.04.2021 17:00
27.04.2021 17:15;49,991512;49,959;50,032;0,02407602;0,02738596;0,00330994;0,03069591;900;100;True;False;27.04.2021 17:15
27.04.2021 17:30;49,976378;49,937;50,015;0,08081287;0,08101754;0,00020468;0,08122222;900;100;True;False;27.04.2021 17:30
27.04.2021 17:45;49,979746;49,939;50,02;0,06684795;0,06763743;0,00078947;0,0684269;900;100;True;False;27.04.2021 17:45
27.04.2021 18:00;49,998323;49,968;50,036;0,00545029;0,01864912;0,01319883;0,03184795;900;100;True;False;27.04.2021 18:00
27.04.2021 18:15;49,986296;49,958;50,015;0,03506433;0,03546784;0,00040351;0,03587135;900;100;True;False;27.04.2021 18:15
27.04.2021 18:30;49,977274;49,947;50,01;0,07216959;0,07216959;0;0,07216959;900;100;True;False;27.04.2021 18:30
27.04.2021 18:45;49,982859;49,957;50,029;0,04961404;0,05126316;0,00164912;0,05291228;900;100;True;False;27.04.2021 18:45
27.04.2021 19:00;50,018052;49,981;50,06;-0,06335088;0,00174854;0,06509942;0,06684795;900;100;True;False;27.04.2021 19:00
27.04.2021 19:15;49,975816;49,958;50,001;0,07635673;0,07635673;0;0,07635673;900;100;True;False;27.04.2021 19:15
27.04.2021 19:30;49,974626;49,954;49,996;0,08123392;0,08123392;0;0,08123392;900;100;True;False;27.04.2021 19:30
27.04.2021 19:45;49,981704;49,96;50,009;0,05074269;0,05074269;0;0,05074269;900;100;True;False;27.04.2021 19:45
27.04.2021 20:00;49,986636;49,964;50,016;0,03048538;0,03107018;0,0005848;0,03165497;900;100;True;False;27.04.2021 20:00
27.04.2021 20:15;49,992144;49,966;50,025;0,01723392;0,01911696;0,00188304;0,021;900;100;True;False;27.04.2021 20:15
27.04.2021 20:30;49,998758;49,971;50,025;0,00303509;0,00875439;0,0057193;0,01447368;900;100;True;False;27.04.2021 20:30
27.04.2021 20:45;50,003844;49,975;50,031;-0,00877778;0,00322222;0,012;0,01522222;900;100;True;False;27.04.2021 20:45
27.04.2021 21:00;49,9702;49,922;50,03;0,12151462;0,12410526;0,00259064;0,12669591;900;100;True;False;27.04.2021 21:00
27.04.2021 21:15;50,006461;49,981;50,032;-0,01276608;0,00151462;0,0142807;0,01579532;900;100;True;False;27.04.2021 21:15
27.04.2021 21:30;49,999448;49,959;50,027;0,00787135;0,01774269;0,00987135;0,02761404;900;100;True;False;27.04.2021 21:30
27.04.2021 21:45;50,012929;49,974;50,038;-0,04091228;0,00345614;0,04436842;0,04782456;900;100;True;False;27.04.2021 21:45
27.04.2021 22:00;49,966607;49,888;50,031;0,15789474;0,16687719;0,00898246;0,17585965;900;100;True;False;27.04.2021 22:00
27.04.2021 22:15;49,99958;49,973;50,029;0,00391813;0,01205848;0,00814035;0,02019883;900;100;True;False;27.04.2021 22:15
27.04.2021 22:30;49,992289;49,948;50,032;0,02283626;0,03115789;0,00832164;0,03947953;900;100;True;False;27.04.2021 22:30
27.04.2021 22:45;49,995017;49,961;50,026;0,01214035;0,01561404;0,00347368;0,01908772;900;100;True;False;27.04.2021 22:45
27.04.2021 23:00;49,975499;49,925;50,014;0,09136257;0,09173684;0,00037427;0,09211111;900;100;True;False;27.04.2021 23:00
27.04.2021 23:15;50,008811;49,98;50,032;-0,02122222;0,0011345;0,02235673;0,02349123;900;100;True;False;27.04.2021 23:15
27.04.2021 23:30;49,997048;49,964;50,023;0,01230994;0,01859064;0,0062807;0,02487135;900;100;True;False;27.04.2021 23:30
27.04.2021 23:45;50,023987;49,986;50,056;-0,084;0,00018713;0,08418713;0,08437427;900;100;True;False;27.04.2021 23:45
28.04.2021 00:00;49,964072;49,938;49,997;0,13756725;0,13756725;0;0,13756725;900;100;True;False;28.04.2021 00:00
28.04.2021 00:15;49,998176;49,97;50,023;0,00536842;0,01005263;0,00468421;0,01473684;900;100;True;False;28.04.2021 00:15
28.04.2021 00:30;49,996609;49,962;50,037;0,01617544;0,03030409;0,01412865;0,04443275;900;100;True;False;28.04.2021 00:30
28.04.2021 00:45;49,998161;49,964;50,025;0,00411111;0,00725731;0,0031462;0,01040351;900;100;True;False;28.04.2021 00:45
28.04.2021 01:00;49,984633;49,939;50,022;0,05371345;0,05719298;0,00347953;0,06067251;900;100;True;False;28.04.2021 01:00
28.04.2021 01:15;50,000252;49,974;50,034;-0,00104094;0,00857895;0,00961988;0,01819883;900;100;True;False;28.04.2021 01:15
28.04.2021 01:30;49,995449;49,972;50,027;0,00273099;0,01023977;0,00750877;0,01774854;900;100;True;False;28.04.2021 01:30
28.04.2021 01:45;49,997477;49,974;50,025;0,0037076;0,00685965;0,00315205;0,0100117;900;100;True;False;28.04.2021 01:45
28.04.2021 02:00;49,970631;49,937;50,006;0,10327485;0,10327485;0;0,10327485;900;100;True;False;28.04.2021 02:00
28.04.2021 02:15;49,998617;49,975;50,047;-0,00305263;0,01076608;0,01381871;0,0245848;900;100;True;False;28.04.2021 02:15
28.04.2021 02:30;49,988831;49,965;50,044;0,02782456;0,03045029;0,00262573;0,03307602;900;100;True;False;28.04.2021 02:30
28.04.2021 02:45;49,999087;49,975;50,032;0,00251462;0,01134503;0,00883041;0,02017544;900;100;True;False;28.04.2021 02:45
28.04.2021 03:00;49,989703;49,952;50,019;0,02263158;0,0235848;0,00095322;0,02453801;900;100;True;False;28.04.2021 03:00
28.04.2021 03:15;49,99776;49,968;50,036;0,00257895;0,01208187;0,00950292;0,0215848;900;100;True;False;28.04.2021 03:15
28.04.2021 03:30;49,991073;49,971;50,015;0,01956725;0,01982456;0,00025731;0,02008187;900;100;True;False;28.04.2021 03:30
28.04.2021 03:45;49,996557;49,97;50,018;0,00775439;0,0089883;0,00123392;0,01022222;900;100;True;False;28.04.2021 03:45
28.04.2021 04:00;49,98747;49,959;50,017;0,02907018;0,02973099;0,00066082;0,03039181;900;100;True;False;28.04.2021 04:00
28.04.2021 04:15;49,993827;49,975;50,018;0,01032749;0,01121053;0,00088304;0,01209357;900;100;True;False;28.04.2021 04:15
