snapshot,grid_power
720,301.2330531417946
721,428.97946637393613
722,374.2070774500288
723,579.3422922809975
724,283.69423709128375
725,396.80730615469037
726,380.19126214539125
727,546.5262689203734
728,-0.0
729,68.0514159112854
730,252.0939956643744
731,311.4663529947834
732,-0.0
733,160.35419115186113
734,501.33035035159196
735,556.3335236976083
736,810.8382731720578
737,590.9802656512024
738,396.2151565247831
739,406.8149142331558
740,472.0959005622488
741,350.6427307230927
742,440.84734196601875
743,370.6287750878767
744,439.372080803141
745,440.95621061418774
746,512.8982548950305
747,410.23136378585866
748,357.8443002782805
749,441.6035762472778
750,486.1449042218081
751,458.4666514596869
